episode,global_step,reward,steps,goal,actor_loss,critic_loss,entropy,alpha,replay_size,energy_level,min_collected_data,collected_data_sum,boundary_hits,obstacle_hits
509,255998,-715.7318556817927,500,False,-215.97296895217895,3.3693071010261773,0.5235579199567437,1.1557167768478394,255998,9999832529.465132,0.0,1063016990.941034,0,0
510,255999,-716.6498367533135,500,False,-215.97296895217895,3.3693071010261773,0.5235579199567437,1.1557167768478394,255999,9999832529.465132,0.0,1063016990.941034,0,0
511,256000,-715.731855681793,500,False,-215.97296895217895,3.3693071010261773,0.5235579199567437,1.1557167768478394,256000,9999832338.945227,0.0,1063016990.941034,0,0
512,263985,-716.2099959278031,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263985,9999835034.801884,0.0,176460820496.2122,0,0
513,263986,-713.6616382811821,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263986,9999835063.37987,0.0,177523837487.15323,0,0
514,263987,-713.6616382811819,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263987,9999834930.015936,0.0,176460820496.2122,0,0
515,263988,-713.6616382811823,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263988,9999835044.327879,0.0,177523837487.15323,0,0
516,263989,-713.661638281182,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263989,9999835120.535841,0.0,177523837487.15323,0,0
517,263990,-710.5531416783106,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263990,9999835015.749893,0.0,177523837487.15323,0,0
518,263991,-713.6616382811821,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263991,9999834930.015936,0.0,177523837487.15323,0,0
519,263992,-713.6616382811824,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263992,9999834987.171907,0.0,177523837487.15323,0,0
520,263993,-716.2099959278032,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263993,9999834920.48994,0.0,177523837487.15323,0,0
521,263994,-716.2099959278032,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263994,9999835091.957855,0.0,177523837487.15323,0,0
522,263995,-716.2099959278034,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263995,9999835053.853874,0.0,177523837487.15323,0,0
523,263996,-716.2099959278025,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263996,9999835072.905865,0.0,177523837487.15323,0,0
524,263997,-710.5531416783106,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263997,9999834996.697903,0.0,176460820496.2122,0,0
525,263998,-713.6616382811819,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263998,9999834949.067926,0.0,177523837487.15323,0,0
526,263999,-716.2099959278033,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,263999,9999834996.697903,0.0,177523837487.15323,0,0
527,264000,-716.2099959278033,500,False,-272.55343160247804,4.871541772410273,0.4016037727147341,1.491004228591919,264000,9999835015.749893,0.0,177523837487.15323,0,0
528,271985,-804.6222051018553,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271985,9999832624.725084,0.0,1063016990.941034,0,0
529,271986,-790.4222051018521,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271986,9999832643.777075,0.0,1063016990.941034,0,0
530,271987,-790.022205101852,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271987,9999832548.517122,0.0,1063016990.941034,0,0
531,271988,-796.0222051018534,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271988,9999832567.569113,0.0,1063016990.941034,0,0
532,271989,-796.6222051018535,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271989,9999832548.517122,0.0,1063016990.941034,0,0
533,271990,-800.6222051018544,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271990,9999832777.141008,0.0,1063016990.941034,0,0
534,271991,-803.222205101855,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271991,9999832434.20518,0.0,1063016990.941034,0,0
535,271992,-794.8222051018531,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271992,9999832681.881056,0.0,1063016990.941034,0,0
536,271993,-790.6222051018522,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271993,9999832662.829065,0.0,1063016990.941034,0,0
537,271994,-791.8222051018524,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271994,9999832662.829065,0.0,1063016990.941034,0,0
538,271995,-789.822205101852,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271995,9999831843.593473,0.0,1063016990.941034,0,0
539,271996,-799.0222051018541,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271996,9999832567.569113,0.0,1063016990.941034,0,0
540,271997,-807.0222051018559,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271997,9999832643.777075,0.0,1063016990.941034,0,0
541,271998,-795.6222051018533,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271998,9999832586.621103,0.0,1063016990.941034,0,0
542,271999,-795.8222051018533,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,271999,9999831176.773806,0.0,1063016990.941034,0,0
543,272000,-805.8222051018556,500,False,-386.0349305038452,5.5749730337560175,0.21266174924001097,2.1730222702026367,272000,9999832796.192999,0.0,1063016990.941034,0,0
544,279985,-738.4289863421793,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279985,9999834520.39814,0.0,1063016990.941034,0,0
545,279986,-778.0684195215036,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279986,9999832939.082928,0.0,1063016990.941034,0,0
546,279987,-756.2655854181284,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279987,9999835282.47776,0.0,1063016990.941034,0,0
547,279988,-804.3327479050918,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279988,9999834625.184088,0.0,1063016990.941034,0,0
548,279989,-784.8567156498179,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279989,9999833577.32461,0.0,1063016990.941034,0,0
549,279990,-723.8595497531937,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279990,9999835101.48385,0.0,1063016990.941034,0,0
550,279991,-741.9898716293078,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279991,9999834844.281979,0.0,2126033981.882068,0,0
551,279992,-783.6172824704929,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279992,9999833329.648733,0.0,1063016990.941034,0,0
552,279993,-805.3355820084669,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279993,9999833101.024847,0.0,1063016990.941034,0,0
553,279994,-784.3838849561029,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279994,9999834768.074017,0.0,1063016990.941034,0,0
554,279995,-734.5078527008291,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279995,9999835282.47776,0.0,1063016990.941034,0,0
555,279996,-719.6289863421794,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279996,9999835434.893684,0.0,1063016990.941034,0,0
556,279997,-734.4684195215042,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279997,9999834977.645912,0.0,1063016990.941034,0,0
557,279998,-771.7472858801541,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279998,9999833796.4225,0.0,1063016990.941034,0,0
558,279999,-813.8989829325187,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,279999,9999833548.746624,0.0,1063016990.941034,1,0
559,280000,-769.2684195215041,500,False,-527.1690028076172,12.200865223258734,0.3211560927554965,3.187882900238037,280000,9999833396.3307,0.0,1063016990.941034,0,0
560,287985,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287985,9999835472.997665,0.0,163704616604.9197,0,0
561,287986,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287986,9999835472.997665,0.0,162641599613.97867,0,0
562,287987,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287987,9999835472.997665,0.0,167956684568.68387,0,0
563,287988,-427.17424843825125,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287988,9999835472.997665,0.0,2126033981.882068,0,0
564,287989,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287989,9999835472.997665,0.0,164767633595.86075,0,0
565,287990,-427.17424843825125,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287990,9999835472.997665,0.0,2126033981.882068,0,0
566,287991,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287991,9999835472.997665,0.0,172208752532.44803,0,0
567,287992,-787.3180690458728,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287992,9999835472.997665,0.0,157326514659.27347,0,0
568,287993,-788.3840227125798,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287993,9999835472.997665,0.0,156263497668.33243,0,0
569,287994,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287994,9999835472.997665,0.0,152011429704.56827,0,0
570,287995,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287995,9999835472.997665,0.0,164767633595.86075,0,0
571,287996,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287996,9999835472.997665,0.0,163704616604.9197,0,0
572,287997,-427.1742484382512,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287997,9999835472.997665,0.0,91419461220.92899,0,0
573,287998,-427.17424843825125,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287998,9999835472.997665,0.0,2126033981.882068,0,0
574,287999,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,287999,9999835472.997665,0.0,154137463686.45035,0,0
575,288000,-428.50965057994074,500,False,-1587.3303638153077,90.36565317642689,0.09606776978445122,5.14716911315918,288000,9999835472.997665,0.0,170082718550.56595,0,0
576,295985,-21991.853922489783,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295985,99948996.62941024,0.0,1063016990.941034,0,283
577,295986,-21991.853922489783,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295986,99947022.30538741,0.0,1063016990.941034,0,283
578,295987,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295987,99948009.46739882,0.0,1063016990.941034,0,282
579,295988,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295988,99949983.79142165,0.0,1063016990.941034,0,282
580,295989,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295989,99950641.89942926,0.0,1063016990.941034,0,282
581,295990,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295990,99947351.35939121,0.0,1063016990.941034,0,282
582,295991,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295991,99947351.35939121,0.0,1063016990.941034,0,282
583,295992,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295992,99951958.11544448,0.0,1063016990.941034,0,282
584,295993,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295993,99947351.35939121,0.0,1063016990.941034,0,282
585,295994,-21991.853922489783,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295994,99947680.41339502,0.0,1063016990.941034,0,283
586,295995,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295995,99949325.68341404,0.0,1063016990.941034,0,282
587,295996,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295996,99948667.57540643,0.0,1063016990.941034,0,282
588,295997,-21991.853922489783,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295997,99945047.98136458,0.0,1063016990.941034,0,283
589,295998,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295998,99949983.79142165,0.0,1063016990.941034,0,282
590,295999,-21991.853922489783,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,295999,99942415.54933414,0.0,1063016990.941034,0,283
591,296000,-21920.358761220457,500,False,-6214.584179443359,232.86675692558288,0.010783952223602683,7.389056205749512,296000,99949325.68341404,0.0,1063016990.941034,0,282
592,303985,-1252.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,5,0
593,303986,-1052.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
594,303987,-1152.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
595,303988,-1352.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,7,0
596,303989,-1152.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
597,303990,-1052.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
598,303991,-1099.1566448750464,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,2,0
599,303992,-1152.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
600,303993,-1052.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
601,303994,-1152.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
602,303995,-1250.4924225024706,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,5,0
603,303996,-1150.4924225024706,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
604,303997,-1206.903612288744,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,4,0
605,303998,-1352.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,7,0
606,303999,-1152.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
607,304000,-1252.9999567368434,500,False,-10150.963189941407,196.32723309135437,0.01320225699077855,7.389056205749512,300000,9999835472.997665,0.0,0.0,5,0
608,311985,-1150.4924225024706,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
609,311986,-1150.4924225024706,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,3,0
610,311987,-1099.9999999999998,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,2,0
611,311988,-1053.9999999999995,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
612,311989,-1053.9999999999998,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
613,311990,-1053.9999999999998,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
614,311991,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
615,311992,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
616,311993,-1050.4924225024702,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
617,311994,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
618,311995,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
619,311996,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
620,311997,-1100.0,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,2,0
621,311998,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
622,311999,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
623,312000,-1050.4924225024704,500,False,-11451.810239746093,128.5330552997589,0.046740114085492675,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
624,319985,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
625,319986,-1050.4924225024706,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
626,319987,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
627,319988,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
628,319989,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
629,319990,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
630,319991,-1004.0481934629107,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
631,319992,-1008.0963869258215,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
632,319993,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
633,319994,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
634,319995,-1100.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,2,0
635,319996,-996.6491106406735,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
636,319997,-1054.5406159653812,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
637,319998,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
638,319999,-1000.0,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
639,320000,-1054.5406159653814,500,False,-11545.02655859375,208.04164258003235,0.053390807045158,7.389056205749512,300000,9999835472.997665,0.0,0.0,1,0
640,327985,-6033.438531691406,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99978940.54375648,0.0,114805835021.63187,0,66
641,327986,-5742.952111855095,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,117994885994.45499,0,62
642,327987,-5882.431118377586,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,115868852012.5729,0,64
643,327988,-6035.245945005225,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,113742818030.69083,0,66
644,327989,-5882.431118377586,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,115868852012.5729,0,64
645,327990,-6031.197751542314,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,113742818030.69083,0,66
646,327991,-6033.638531691406,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979269.59776029,0.0,114805835021.63187,0,66
647,327992,-6033.638531691406,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979269.59776029,0.0,114805835021.63187,0,66
648,327993,-6029.590338228495,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979269.59776029,0.0,114805835021.63187,0,66
649,327994,-5886.479311840497,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,115868852012.5729,0,64
650,327995,-5884.763017322538,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99978940.54375648,0.0,115868852012.5729,0,64
651,327996,-5898.007718631825,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99978940.54375648,0.0,116931869003.51395,0,64
652,327997,-6029.590338228495,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979269.59776029,0.0,114805835021.63187,0,66
653,327998,-5868.983077240537,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979269.59776029,0.0,117994885994.45499,1,63
654,327999,-5741.8519909345405,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979598.6517641,0.0,116931869003.51395,0,62
655,328000,-6030.997751542313,500,False,-11193.061210205078,314.0046834087372,0.03446395921889939,7.389056205749512,300000,99979269.59776029,0.0,113742818030.69083,0,66
656,335985,-15930.868652471647,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
657,335986,-15934.62625971519,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
658,335987,-15930.868652471647,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
659,335988,-15930.868652471647,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
660,335989,-15930.868652471647,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
661,335990,-15927.111045228103,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
662,335991,-15856.51776311232,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,196
663,335992,-15930.868652471647,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
664,335993,-15852.043328774324,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,2126033981.882068,0,196
665,335994,-15934.62625971519,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
666,335995,-15934.62625971519,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
667,335996,-15934.62625971519,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
668,335997,-15934.62625971519,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
669,335998,-15934.62625971519,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
670,335999,-15930.868652471647,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
671,336000,-15938.383866958735,500,False,-11975.45325390625,235.64662586975098,0.009997981057700826,7.389056205749512,300000,99882198.66663784,0.0,1063016990.941034,0,197
672,343985,-2105.8873678669024,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
673,343986,-2099.074032533357,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
674,343987,-2105.8873678669024,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
675,343988,-2099.074032533357,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
676,343989,-2119.5140385339932,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
677,343990,-2112.7007032004476,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
678,343991,-2105.8873678669024,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
679,343992,-2092.2606971998116,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
680,343993,-2092.2606971998116,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
681,343994,-2119.5140385339932,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
682,343995,-2092.2606971998116,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
683,343996,-2071.820691199175,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
684,343997,-2078.634026532721,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
685,343998,-2092.2606971998116,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
686,343999,-2092.2606971998116,500,False,-13439.661685791016,90.73007664394379,0.025794140522717498,7.389056205749512,300000,9999835472.997665,0.0,0.0,0,0
